"caminho","motivo","formato","objetivo","disciplina"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/33-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Constitucional"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
"storage/content/oab/34-exame/questoes/questoes-extraidas.json","alternativas ausentes","JSON","OAB","Direito Administrativo"
