"hash","caminho","objetivo","disciplina","classificação"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/licitacoes-contratos-modulo-exclusivo.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/organizacao-judiciaria.js","Tribunais","Direito Constitucional","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"9c69ce8eea725c0042b2f05314306c01eaddded9db13fbf109b642e2cf8e1530","src/data/apostilas/regimentos-internos-tribunais.js","Tribunais","Direito Administrativo","mesmo card em decks diferentes"
"e1dbe6386884d78043115052e7b395546ecad7bed476b0f21f94e097e3b8a241","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"e1dbe6386884d78043115052e7b395546ecad7bed476b0f21f94e097e3b8a241","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"c748a80e09b7ac4a3323d5b4807dc1ae3f5adf87e16fa3df23d18e3f5cc10838","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"c748a80e09b7ac4a3323d5b4807dc1ae3f5adf87e16fa3df23d18e3f5cc10838","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"860a51a789c3cdda60febcda762d306a6acb01de02d4899bbaaf8821f40744f7","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"860a51a789c3cdda60febcda762d306a6acb01de02d4899bbaaf8821f40744f7","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"e635e21e974469cd4c71cb3b4a00f741ecfb699b5f26b45eeb4d7572d43f00e4","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"e635e21e974469cd4c71cb3b4a00f741ecfb699b5f26b45eeb4d7572d43f00e4","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"a589796b0ed7a2d159b2cb51937c5dba19fa9b5fc7802fe8bfc1399b9286998d","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"a589796b0ed7a2d159b2cb51937c5dba19fa9b5fc7802fe8bfc1399b9286998d","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"02c36dd8a4375ee71ee57167feafd4adf872d30d8d6855fb7493e45949394a32","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"02c36dd8a4375ee71ee57167feafd4adf872d30d8d6855fb7493e45949394a32","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"39ae20f482e512b6b13a5f3345bbaf81b2541ad8439b0dc29a7120e67bc33f22","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"39ae20f482e512b6b13a5f3345bbaf81b2541ad8439b0dc29a7120e67bc33f22","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"4d84eb326e434038b065f415ef1b7e7c421c71eb55e0602f43702ae5a58f54a0","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"4d84eb326e434038b065f415ef1b7e7c421c71eb55e0602f43702ae5a58f54a0","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"3008e16d1058b9dfefd3ec2e4c58c20f219f997965920f8cb5cb75513e885acb","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"3008e16d1058b9dfefd3ec2e4c58c20f219f997965920f8cb5cb75513e885acb","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"3b94b89d444387a9bd581e5c33cf0d9696b0dc4dee7449938f2bf8a7fe0da7fc","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"3b94b89d444387a9bd581e5c33cf0d9696b0dc4dee7449938f2bf8a7fe0da7fc","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"ad138b1d8298668ab9733da343a72aa7de9b248f9318971245567e4b294571bf","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"ad138b1d8298668ab9733da343a72aa7de9b248f9318971245567e4b294571bf","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"5f7a0f28816ee443171194e3f38cfc55018152eda2dd80b2987ab69c4edb5381","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"5f7a0f28816ee443171194e3f38cfc55018152eda2dd80b2987ab69c4edb5381","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"ecd5ef852471df5a90ff6965e0c5da48dfee35c89a17cb2adada77dc27db4a32","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"ecd5ef852471df5a90ff6965e0c5da48dfee35c89a17cb2adada77dc27db4a32","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"0c4deea89f36026b15e01b108a170ef13e8cf9b5aa9908dcb926a41d2a03fa80","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"0c4deea89f36026b15e01b108a170ef13e8cf9b5aa9908dcb926a41d2a03fa80","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"7d50430080ddd91dba1a9a1a7fcb32832e0ba5c9414e620f8d7db602a4db3f44","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"7d50430080ddd91dba1a9a1a7fcb32832e0ba5c9414e620f8d7db602a4db3f44","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"090a817d40ac89816b2e2d36bbacdca2eb78e77d994a62604ba15cf3c5c85d7c","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"090a817d40ac89816b2e2d36bbacdca2eb78e77d994a62604ba15cf3c5c85d7c","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
"e2f3c9ed4a2af7c5a948261e4ad568bb41c2d2a5b2d80491c554adc8a7e7d74a","src/data/apostilas/administracao-financeira-orcamentaria.js","Tribunais","Direito Administrativo","duplicata normalizada"
